duration_sec,error,from_cache,params,path,status,ts_utc
0.227,,False,"{""season"": 2026}",/teams,200,2026-03-08T04:12:40.869430+00:00
0.237,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Abilene Christian""}",/games,200,2026-03-08T04:12:41.263932+00:00
5.878,,False,"{""season"": 2026, ""team"": ""Abilene Christian""}",/plays/team,200,2026-03-08T04:12:47.294283+00:00
0.242,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Air Force""}",/games,200,2026-03-08T04:12:48.936143+00:00
5.46,,False,"{""season"": 2026, ""team"": ""Air Force""}",/plays/team,200,2026-03-08T04:12:54.548233+00:00
0.267,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Akron""}",/games,200,2026-03-08T04:12:56.142102+00:00
6.582,,False,"{""season"": 2026, ""team"": ""Akron""}",/plays/team,200,2026-03-08T04:13:02.876592+00:00
0.289,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Alabama""}",/games,200,2026-03-08T04:13:04.694157+00:00
6.656,,False,"{""season"": 2026, ""team"": ""Alabama""}",/plays/team,200,2026-03-08T04:13:11.502176+00:00
0.242,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Alabama A&M""}",/games,200,2026-03-08T04:13:13.285490+00:00
5.258,,False,"{""season"": 2026, ""team"": ""Alabama A&M""}",/plays/team,200,2026-03-08T04:13:18.695623+00:00
0.285,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Alabama State""}",/games,200,2026-03-08T04:13:20.493687+00:00
5.992,,False,"{""season"": 2026, ""team"": ""Alabama State""}",/plays/team,200,2026-03-08T04:13:26.638380+00:00
0.267,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""UAlbany""}",/games,200,2026-03-08T04:13:28.275404+00:00
5.902,,False,"{""season"": 2026, ""team"": ""UAlbany""}",/plays/team,200,2026-03-08T04:13:34.329617+00:00
0.275,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Alcorn State""}",/games,200,2026-03-08T04:13:35.865428+00:00
5.692,,False,"{""season"": 2026, ""team"": ""Alcorn State""}",/plays/team,200,2026-03-08T04:13:41.709347+00:00
0.265,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""American University""}",/games,200,2026-03-08T04:13:43.211719+00:00
5.898,,False,"{""season"": 2026, ""team"": ""American University""}",/plays/team,200,2026-03-08T04:13:49.262117+00:00
0.555,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""App State""}",/games,200,2026-03-08T04:13:51.244870+00:00
5.76,,False,"{""season"": 2026, ""team"": ""App State""}",/plays/team,200,2026-03-08T04:13:57.157242+00:00
0.269,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Arizona""}",/games,200,2026-03-08T04:13:58.691819+00:00
6.864,,False,"{""season"": 2026, ""team"": ""Arizona""}",/plays/team,200,2026-03-08T04:14:05.707788+00:00
0.276,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Arizona State""}",/games,200,2026-03-08T04:14:07.344797+00:00
6.452,,False,"{""season"": 2026, ""team"": ""Arizona State""}",/plays/team,200,2026-03-08T04:14:13.949273+00:00
0.26,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Arkansas""}",/games,200,2026-03-08T04:14:15.614576+00:00
5.966,,False,"{""season"": 2026, ""team"": ""Arkansas""}",/plays/team,200,2026-03-08T04:14:21.732669+00:00
0.262,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Arkansas-Pine Bluff""}",/games,200,2026-03-08T04:14:23.348159+00:00
5.381,,False,"{""season"": 2026, ""team"": ""Arkansas-Pine Bluff""}",/plays/team,200,2026-03-08T04:14:28.881099+00:00
0.331,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Arkansas State""}",/games,200,2026-03-08T04:14:30.582964+00:00
6.284,,False,"{""season"": 2026, ""team"": ""Arkansas State""}",/plays/team,200,2026-03-08T04:14:37.019189+00:00
0.249,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Army""}",/games,200,2026-03-08T04:14:38.710671+00:00
5.335,,False,"{""season"": 2026, ""team"": ""Army""}",/plays/team,200,2026-03-08T04:14:44.198008+00:00
0.295,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Auburn""}",/games,200,2026-03-08T04:14:45.914031+00:00
4.97,,False,"{""season"": 2026, ""team"": ""Auburn""}",/plays/team,200,2026-03-08T04:14:51.036173+00:00
0.262,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Austin Peay""}",/games,200,2026-03-08T04:14:52.612643+00:00
6.611,,False,"{""season"": 2026, ""team"": ""Austin Peay""}",/plays/team,200,2026-03-08T04:14:59.375706+00:00
0.327,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""BYU""}",/games,200,2026-03-08T04:15:01.090682+00:00
6.612,,False,"{""season"": 2026, ""team"": ""BYU""}",/plays/team,200,2026-03-08T04:15:07.854701+00:00
0.25,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Ball State""}",/games,200,2026-03-08T04:15:09.450002+00:00
5.411,,False,"{""season"": 2026, ""team"": ""Ball State""}",/plays/team,200,2026-03-08T04:15:15.013054+00:00
0.271,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Baylor""}",/games,200,2026-03-08T04:15:16.546905+00:00
6.703,,False,"{""season"": 2026, ""team"": ""Baylor""}",/plays/team,200,2026-03-08T04:15:23.402713+00:00
0.265,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Bellarmine""}",/games,200,2026-03-08T04:15:25.007291+00:00
6.217,,False,"{""season"": 2026, ""team"": ""Bellarmine""}",/plays/team,200,2026-03-08T04:15:31.376557+00:00
0.256,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Belmont""}",/games,200,2026-03-08T04:15:33.034045+00:00
5.466,,False,"{""season"": 2026, ""team"": ""Belmont""}",/plays/team,200,2026-03-08T04:15:38.652367+00:00
0.249,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Bethune-Cookman""}",/games,200,2026-03-08T04:15:40.417678+00:00
5.037,,False,"{""season"": 2026, ""team"": ""Bethune-Cookman""}",/plays/team,200,2026-03-08T04:15:45.606712+00:00
0.277,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Binghamton""}",/games,200,2026-03-08T04:15:47.223281+00:00
4.76,,False,"{""season"": 2026, ""team"": ""Binghamton""}",/plays/team,200,2026-03-08T04:15:52.135629+00:00
0.235,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Boise State""}",/games,200,2026-03-08T04:15:53.587807+00:00
6.921,,False,"{""season"": 2026, ""team"": ""Boise State""}",/plays/team,200,2026-03-08T04:16:00.661446+00:00
0.425,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Boston College""}",/games,200,2026-03-08T04:16:02.442115+00:00
5.632,,False,"{""season"": 2026, ""team"": ""Boston College""}",/plays/team,200,2026-03-08T04:16:08.226067+00:00
0.283,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Boston University""}",/games,200,2026-03-08T04:16:09.753644+00:00
5.998,,False,"{""season"": 2026, ""team"": ""Boston University""}",/plays/team,200,2026-03-08T04:16:15.904227+00:00
0.285,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Bowling Green""}",/games,200,2026-03-08T04:16:17.500780+00:00
6.004,,False,"{""season"": 2026, ""team"": ""Bowling Green""}",/plays/team,200,2026-03-08T04:16:23.657401+00:00
0.247,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Bradley""}",/games,200,2026-03-08T04:16:25.298064+00:00
6.426,,False,"{""season"": 2026, ""team"": ""Bradley""}",/plays/team,200,2026-03-08T04:16:31.876783+00:00
0.261,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Brown""}",/games,200,2026-03-08T04:16:33.723528+00:00
6.921,,False,"{""season"": 2026, ""team"": ""Brown""}",/plays/team,200,2026-03-08T04:16:40.796297+00:00
0.258,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Bryant""}",/games,200,2026-03-08T04:16:42.292690+00:00
4.879,,False,"{""season"": 2026, ""team"": ""Bryant""}",/plays/team,200,2026-03-08T04:16:47.324098+00:00
0.246,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Bucknell""}",/games,200,2026-03-08T04:16:48.817196+00:00
5.346,,False,"{""season"": 2026, ""team"": ""Bucknell""}",/plays/team,200,2026-03-08T04:16:54.315471+00:00
0.285,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Buffalo""}",/games,200,2026-03-08T04:16:56.005962+00:00
6.518,,False,"{""season"": 2026, ""team"": ""Buffalo""}",/plays/team,200,2026-03-08T04:17:02.675952+00:00
0.323,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Butler""}",/games,200,2026-03-08T04:17:04.349914+00:00
5.966,,False,"{""season"": 2026, ""team"": ""Butler""}",/plays/team,200,2026-03-08T04:17:10.467737+00:00
0.272,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""California Baptist""}",/games,200,2026-03-08T04:17:12.152213+00:00
5.763,,False,"{""season"": 2026, ""team"": ""California Baptist""}",/plays/team,200,2026-03-08T04:17:18.066997+00:00
0.249,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Cal Poly""}",/games,200,2026-03-08T04:17:19.634318+00:00
8.249,,False,"{""season"": 2026, ""team"": ""Cal Poly""}",/plays/team,200,2026-03-08T04:17:28.035541+00:00
0.35,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Cal State Bakersfield""}",/games,200,2026-03-08T04:17:29.952097+00:00
6.73,,False,"{""season"": 2026, ""team"": ""Cal State Bakersfield""}",/plays/team,200,2026-03-08T04:17:36.834661+00:00
0.26,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Cal State Fullerton""}",/games,200,2026-03-08T04:17:38.649357+00:00
6.412,,False,"{""season"": 2026, ""team"": ""Cal State Fullerton""}",/plays/team,200,2026-03-08T04:17:45.213484+00:00
